,paperID,Cited
17634,202300308,1
17635,202300309,19
17636,202300310,0
17637,202300311,3
17638,202300312,1
17639,202300313,19
17640,202300314,0
17641,202300315,4
17642,202300316,8
17643,202300317,3
17644,202300318,1
17645,202300319,2
17646,202300320,2
17647,202300321,6
17648,202300322,3
17649,202300323,0
17650,202300324,3
17651,202300325,1
17652,202300326,3
17653,202300327,1
17654,202300328,1
17655,202300329,7
17656,202300330,0
17657,202300331,6
17658,202300332,0
17659,202300333,4
17660,202300334,12
17661,202300335,8
17662,202300336,8
17663,202300337,0
17664,202300338,15
17665,202300339,16
17666,202300340,3
17667,202300341,0
17668,202300342,2
17669,202300343,4
17670,202300344,4
17671,202300345,2
17672,202300346,3
17673,202300347,3
17674,202300348,2
17675,202300349,2
17676,202300350,5
17677,202300351,5
17678,202300352,2
17679,202300353,3
17680,202300354,9
17681,202300355,5
17682,202300356,0
17683,202300357,1
17684,202300358,4
17685,202300359,4
17686,202300360,3
17687,202300361,10
17688,202300362,4
17689,202300363,2
17690,202300364,4
17691,202300365,2
17692,202300366,3
17693,202300367,11
17694,202300368,13
17695,202300369,2
17696,202300370,1
17697,202300371,6
17698,202300372,3
17699,202300373,0
17700,202300374,6
17701,202300375,3
17702,202300376,9
17703,202300377,2
17704,202300378,6
17705,202300379,0
17706,202300380,7
17707,202300381,2
17708,202300382,6
17709,202300383,7
17710,202300384,13
17711,202300385,2
17712,202300386,7
17713,202300387,1
17714,202300388,4
17715,202300389,27
17716,202300390,10
17717,202300391,5
17718,202300392,2
17719,202300393,17
17720,202300394,0
17721,202300395,0
17722,202300396,7
17723,202300397,2
17724,202300398,3
17725,202300399,10
17726,202300400,36
17727,202300401,2
17728,202300402,1
17729,202300403,3
17730,202300404,15
17731,202300405,10
17732,202300406,3
17733,202300407,6
17734,202300408,5
17735,202300409,6
17736,202300410,31
17737,202300411,0
17738,202300412,12
17739,202300413,1
17740,202300414,2
17741,202300415,0
17742,202300416,3
17743,202300417,2
17744,202300418,0
17745,202300419,5
17746,202300420,1
17747,202300421,10
17748,202300422,14
17749,202300423,0
17750,202300424,0
17751,202300425,2
17752,202300426,12
17753,202300427,7
17754,202300428,0
17755,202300429,8
17756,202300430,3
17757,202300431,26
17758,202300432,11
17759,202300433,5
17760,202300434,2
17761,202300435,46
17762,202300436,11
17763,202300437,26
17764,202300438,1
17765,202300439,5
17766,202300440,3
17767,202300441,1
17768,202300442,26
17769,202300443,7
17770,202300444,19
17771,202300445,8
17772,202300446,0
17773,202300447,5
17774,202300448,0
17775,202300449,2
17776,202300450,3
17777,202300451,0
17778,202300452,9
17779,202300453,5
17780,202300454,2
17781,202300455,1
17782,202300456,0
17783,202300457,1
17784,202300458,10
17785,202300459,1
17786,202300460,1
17787,202300461,2
17788,202300462,1
17789,202300463,4
17790,202300464,2
17791,202300465,1
17792,202300466,16
17793,202300467,1
17794,202300468,4
17795,202300469,12
17796,202300470,2
17797,202300471,10
17798,202300472,22
17799,202300473,0
17800,202300474,3
17801,202300475,3
17802,202300476,2
17803,202300477,0
17804,202300478,0
17805,202300479,3
17806,202300480,2
17807,202300481,2
17808,202300482,0
17809,202300483,1
17810,202300484,23
17811,202300485,1
17812,202300486,0
17813,202300487,1
17814,202300488,0
17815,202300489,2
17816,202300490,0
17817,202300491,3
17818,202300492,0
17819,202300493,5
17820,202300494,2
17821,202300495,4
17822,202300496,5
17823,202300497,0
17824,202300498,3
17825,202300499,3
17826,202300500,0
17827,202300501,11
17828,202300502,5
17829,202300503,3
17830,202300504,2
17831,202300505,4
17832,202300506,5
17833,202300507,10
17834,202300508,2
17835,202300509,8
17836,202300510,0
17837,202300511,1
17838,202300512,3
17839,202300513,8
17840,202300514,1
17841,202300515,3
17842,202300516,0
17843,202300517,2
17844,202300518,0
17845,202300519,4
17846,202300520,12
17847,202300521,1
17848,202300522,0
17849,202300523,2
17850,202300524,4
17851,202300525,2
17852,202300526,0
17853,202300527,52
17854,202300528,1
17855,202300529,0
17856,202300530,3
17857,202300531,0
17858,202300532,9
17859,202300533,5
17860,202300534,7
17861,202300535,0
17862,202300536,0
17863,202300537,11
17864,202300538,0
17865,202300539,5
17866,202300540,0
17867,202300541,1
17868,202300542,1
17869,202300543,5
17870,202300544,11
17871,202300545,11
17872,202300546,1
17873,202300547,55
17874,202300548,5
17875,202300549,2
17876,202300550,0
17877,202300551,6
17878,202300552,6
17879,202300553,16
17880,202300554,8
17881,202300555,13
17882,202300556,12
17883,202300557,0
17884,202300558,5
17885,202300559,2
17886,202300560,3
17887,202300561,10
17888,202300562,16
17889,202300563,10
17890,202300564,3
17891,202300565,1
17892,202300566,5
17893,202300567,19
17894,202300568,9
17895,202300569,13
17896,202300570,4
17897,202300571,12
17898,202300572,13
17899,202300573,1
17900,202300574,2
17901,202300575,3
17902,202300576,23
17903,202300577,10
17904,202300578,1
17905,202300579,7
17906,202300580,21
17907,202300581,3
17908,202300582,1
17909,202300583,15
17910,202300584,0
17911,202300585,7
17912,202300586,3
17913,202300587,3
17914,202300588,1
17915,202300589,10
17916,202300590,4
17917,202300591,15
17918,202300592,1
17919,202300593,0
17920,202300594,2
17921,202300595,3
17922,202300596,8
17923,202300597,1
17924,202300598,35
17925,202300599,2
17926,202300600,8
17927,202300601,6
17928,202300602,1
17929,202300603,5
17930,202300604,12
17931,202300605,121
17932,202300606,2
17933,202300607,18
17934,202300608,4
17935,202300609,1
17936,202300610,6
17937,202300611,4
17938,202300612,53
17939,202300613,3
17940,202300614,10
17941,202300615,26
17942,202300616,27
17943,202300617,1
17944,202300618,0
17945,202300619,4
17946,202300620,16
17947,202300621,5
17948,202300622,1
17949,202300623,9
17950,202300624,2
17951,202300625,0
17952,202300626,0
17953,202300627,0
17954,202300628,0
17955,202300629,0
17956,202300630,2
17957,202300631,2
17958,202300632,4
17959,202300633,16
17960,202300634,3
17961,202300635,0
17962,202300636,2
17963,202300637,1
17964,202300638,11
17965,202300639,1
17966,202300640,3
17967,202300641,4
17968,202300642,1
17969,202300643,3
17970,202300644,6
17971,202300645,1
17972,202300646,5
17973,202300647,6
17974,202300648,4
17975,202300649,10
17976,202300650,4
17977,202300651,24
17978,202300652,5
17979,202300653,2
17980,202300654,12
17981,202300655,13
17982,202300656,2
17983,202300657,2
17984,202300658,2
17985,202300659,4
17986,202300660,2
17987,202300661,5
17988,202300662,4
17989,202300663,1
17990,202300664,8
17991,202300665,0
17992,202300666,0
17993,202300667,1
17994,202300668,0
17995,202300669,4
17996,202300670,1
17997,202300671,0
17998,202300672,4
17999,202300673,17
18000,202300674,2
18001,202300675,0
18002,202300676,5
18003,202300677,0
18004,202300678,39
18005,202300679,0
18006,202300680,0
18007,202300681,1
18008,202300682,0
18009,202300683,12
18010,202300684,3
18011,202300685,1
18012,202300686,1
18013,202300687,6
18014,202300688,5
18015,202300689,6
18016,202300690,4
18017,202300691,1
18018,202300692,3
18019,202300693,0
18020,202300694,8
18021,202300695,0
18022,202300696,14
18023,202300697,0
18024,202300698,1
18025,202300699,1
18026,202300700,7
18027,202300701,4
18028,202300702,1
18029,202300703,9
18030,202300704,1
18031,202300705,1
18032,202300706,4
18033,202300707,19
18034,202300708,15
18035,202300709,1
18036,202300710,12
18037,202300711,9
18038,202300712,3
18039,202300713,2
18040,202300714,1
18041,202300715,3
18042,202300716,5
18043,202300717,14
18044,202300718,5
18045,202300719,0
18046,202300720,12
18047,202300721,1
18048,202300722,0
18049,202300723,5
18050,202300724,10
18051,202300725,11
18052,202300726,0
18053,202300727,10
18054,202300728,8
18055,202300729,3
18056,202300730,1
18057,202300731,1
18058,202300732,19
18059,202300733,69
18060,202300734,0
18061,202300735,0
18062,202300736,9
18063,202300737,19
18064,202300738,5
18065,202300739,6
18066,202300740,0
18067,202300741,6
18068,202300742,6
18069,202300743,3
18070,202300744,12
18071,202300745,15
18072,202300746,0
18073,202300747,0
18074,202300748,1
18075,202300749,4
18076,202300750,10
18077,202300751,4
18078,202300752,9
18079,202300753,24
18080,202300754,16
18081,202300755,7
18082,202300756,12
18083,202300757,0
18084,202300758,28
18085,202300759,1
18086,202300760,7
18087,202300761,5
18088,202300762,3
18089,202300763,1
18090,202300764,3
18091,202300765,38
18092,202300766,15
18093,202300767,4
18094,202300768,4
18095,202300769,3
18096,202300770,22
18097,202300771,2
18098,202300772,3
18099,202300773,4
18100,202300774,4
18101,202300775,9
18102,202300776,3
18103,202300777,17
18104,202300778,3
18105,202300779,7
18106,202300780,2
18107,202300781,2
18108,202300782,3
18109,202300783,4
18110,202300784,7
18111,202300785,0
18112,202300786,12
18113,202300787,5
18114,202300788,11
18115,202300789,5
18116,202300790,4
18117,202300791,4
18118,202300792,2
18119,202300793,3
18120,202300794,7
18121,202300795,0
18122,202300796,5
18123,202300797,1
18124,202300798,2
18125,202300799,9
18126,202300800,0
18127,202300801,0
18128,202300802,2
18129,202300803,19
18130,202300804,2
18131,202300805,9
18132,202300806,18
18133,202300807,5
18134,202300808,4
18135,202300809,19
18136,202300810,4
18137,202300811,0
18138,202300812,10
18139,202300813,6
18140,202300814,7
18141,202300815,3
18142,202300816,3
18143,202300817,0
18144,202300818,4
18145,202300819,6
18146,202300820,12
18147,202300821,7
18148,202300822,32
18149,202300823,4
18150,202300824,0
18151,202300825,3
18152,202300826,0
18153,202300827,1
18154,202300828,6
18155,202300829,14
18156,202300830,3
18157,202300831,4
18158,202300832,8
18159,202300833,8
18160,202300834,4
18161,202300835,10
18162,202300836,7
18163,202300837,5
18164,202300838,0
18165,202300839,3
18166,202300840,4
18167,202300841,0
18168,202300842,5
18169,202300843,18
18170,202300844,2
18171,202300845,2
18172,202300846,4
18173,202300847,1
18174,202300848,6
18175,202300849,5
18176,202300850,0
18177,202300851,1
18178,202300852,6
18179,202300853,1
18180,202300854,2
18181,202300855,5
18182,202300856,1
18183,202300857,6
18184,202300858,0
18185,202300859,3
18186,202300860,4
18187,202300861,2
18188,202300862,7
18189,202300863,5
18190,202300864,2
18191,202300865,3
18192,202300866,2
18193,202300867,4
18194,202300868,3
18195,202300869,3
18196,202300870,0
18197,202300871,0
18198,202300872,3
18199,202300873,3
18200,202300874,2
18201,202300875,11
18202,202300876,2
18203,202300877,3
18204,202300878,0
18205,202300879,1
18206,202300880,1
18207,202300881,7
18208,202300882,2
18209,202300883,9
18210,202300884,6
18211,202300885,1
18212,202300886,1
18213,202300887,2
18214,202300888,1
18215,202300889,8
18216,202300890,1
18217,202300891,0
18218,202300892,2
18219,202300893,1
18220,202300894,1
18221,202300895,4
18222,202300896,0
18223,202300897,2
18224,202300898,0
18225,202300899,1
18226,202300900,7
18227,202300901,0
18228,202300902,1
18229,202300903,0
18230,202300904,4
18231,202300905,10
18232,202300906,1
18233,202300907,0
18234,202300908,9
18235,202300909,4
18236,202300910,22
18237,202300911,10
18238,202300912,5
18239,202300913,2
18240,202300914,1
18241,202300915,2
18242,202300916,12
18243,202300917,15
18244,202300918,3
18245,202300919,1
18246,202300920,2
18247,202300921,3
18248,202300922,3
18249,202300923,0
18250,202300924,6
18251,202300925,17
18252,202300926,5
18253,202300927,3
18254,202300928,1
18255,202300929,5
18256,202300930,3
18257,202300931,11
18258,202300932,1
18259,202300933,5
18260,202300934,5
18261,202300935,1
18262,202300936,4
18263,202300937,2
18264,202300938,11
18265,202300939,11
18266,202300940,0
18267,202300941,12
18268,202300942,3
18269,202300943,0
18270,202300944,3
18271,202300945,4
18272,202300946,6
18273,202300947,1
18274,202300948,4
18275,202300949,1
18276,202300950,11
18277,202300951,24
18278,202300952,17
18279,202300953,3
18280,202300954,7
18281,202300955,2
18282,202300956,2
18283,202300957,3
18284,202300958,5
18285,202300959,6
18286,202300960,2
18287,202300961,1
18288,202300962,0
18289,202300963,2
18290,202300964,10
18291,202300965,5
18292,202300966,11
18293,202300967,10
18294,202300968,3
18295,202300969,0
18296,202300970,2
18297,202300971,6
18298,202300972,15
18299,202300973,5
18300,202300974,6
18301,202300975,2
18302,202300976,8
18303,202300977,4
18304,202300978,2
18305,202300979,2
18306,202300980,4
18307,202300981,2
18308,202300982,0
18309,202300983,4
18310,202300984,11
18311,202300985,0
18312,202300986,2
18313,202300987,13
18314,202300988,3
18315,202300989,9
18316,202300990,0
18317,202300991,2
18318,202300992,7
18319,202300993,1
18320,202300994,11
18321,202300995,5
18322,202300996,4
18323,202300997,0
18324,202300998,0
18325,202300999,0
18326,202301000,1
18327,202301001,6
18328,202301002,1
18329,202301003,1
18330,202301004,8
18331,202301005,1
18332,202301006,0
18333,202301007,1
18334,202301008,8
18335,202301009,5
18336,202301010,3
18337,202301011,1
18338,202301012,6
18339,202301013,1
18340,202301014,6
18341,202301015,25
18342,202301016,14
18343,202301017,12
18344,202301018,2
18345,202301019,15
18346,202301020,1
18347,202301021,3
18348,202301022,10
18349,202301023,8
18350,202301024,7
18351,202301025,1
18352,202301026,6
18353,202301027,9
18354,202301028,1
18355,202301029,2
18356,202301030,27
18357,202301031,36
18358,202301032,6
18359,202301033,18
18360,202301034,0
18361,202301035,10
18362,202301036,2
18363,202301037,0
18364,202301038,5
18365,202301039,4
18366,202301040,12
18367,202301041,17
18368,202301042,6
18369,202301043,13
18370,202301044,0
18371,202301045,8
18372,202301046,8
18373,202301047,10
18374,202301048,18
18375,202301049,2
18376,202301050,2
18377,202301051,9
18378,202301052,3
18379,202301053,8
18380,202301054,13
18381,202301055,0
18382,202301056,0
18383,202301057,0
18384,202301058,0
18385,202301059,0
18386,202301060,0
18387,202301061,0
18388,202301062,0
18389,202301063,0
18390,202301064,0
18391,202301065,1
18392,202301066,0
18393,202301067,0
18394,202301068,0
18395,202301069,1
18396,202301070,2
18397,202301071,0
18398,202301072,0
18399,202301073,1
18400,202301074,0
18401,202301075,0
18402,202301076,0
18403,202301077,2
18404,202301078,2
18405,202301079,0
18406,202301080,8
18407,202301081,2
18408,202301082,0
18409,202301083,2
18410,202301084,2
18411,202301085,3
18412,202301086,13
18413,202301087,5
18414,202301088,2
18415,202301089,2
18416,202301090,7
18417,202301091,3
18418,202301092,0
18419,202301093,2
18420,202301094,1
18421,202301095,1
18422,202301096,5
18423,202301097,13
18424,202301098,7
18425,202301099,7
18426,202301100,1
18427,202301101,2
18428,202301102,0
18429,202301103,1
18430,202301104,1
18431,202301105,0
18432,202301106,3
18433,202301107,3
18434,202301108,0
18435,202301109,3
18436,202301110,0
18437,202301111,3
18438,202301112,15
18439,202301113,8
18440,202301114,16
18441,202301115,14
18442,202301116,3
18443,202301117,2
18444,202301118,4
18445,202301119,1
18446,202301120,3
18447,202301121,1
18448,202301122,4
18449,202301123,10
18450,202301124,28
18451,202301125,4
18452,202301126,29
18453,202301127,5
18454,202301128,5
18455,202301129,1
18456,202301130,7
18457,202301131,2
18458,202301132,8
18459,202301133,4
18460,202301134,3
18461,202301135,1
18462,202301136,1
18463,202301137,6
18464,202301138,0
18465,202301139,3
18466,202301140,5
18467,202301141,1
18468,202301142,1
18469,202301143,1
18470,202301144,16
18471,202301145,1
18472,202301146,4
18473,202301147,15
18474,202301148,35
18475,202301149,1
18476,202301150,3
18477,202301151,1
18478,202301152,6
18479,202301153,1
18480,202301154,3
18481,202301155,17
18482,202301156,3
18483,202301157,7
18484,202301158,4
18485,202301159,10
18486,202301160,35
18487,202301161,9
18488,202301162,8
18489,202301163,3
18490,202301164,0
18491,202301165,1
18492,202301166,4
18493,202301167,24
18494,202301168,37
18495,202301169,9
18496,202301170,3
18497,202301171,7
18498,202301172,7
18499,202301173,21
18500,202301174,17
18501,202301175,3
18502,202301176,34
18503,202301177,18
18504,202301178,4
18505,202301179,1
18506,202301180,2
18507,202301181,6
18508,202301182,1
18509,202301183,4
18510,202301184,6
18511,202301185,2
18512,202301186,11
18513,202301187,12
18514,202301188,6
18515,202301189,7
18516,202301190,3
18517,202301191,2
18518,202301192,19
18519,202301193,5
18520,202301194,11
18521,202301195,0
18522,202301196,0
18523,202301197,0
18524,202301198,4
18525,202301199,2
18526,202301200,17
18527,202301201,5
18528,202301202,0
18529,202301203,6
18530,202301204,3
18531,202301205,33
18532,202301206,0
18533,202301207,7
18534,202301208,12
18535,202301209,13
18536,202301210,2
18537,202301211,1
18538,202301212,28
18539,202301213,4
18540,202301214,39
18541,202301215,6
18542,202301216,2
18543,202301217,1
18544,202301218,1
18545,202301219,1
18546,202301220,24
18547,202301221,1
18548,202301222,1
18549,202301223,0
18550,202301224,1
18551,202301225,4
18552,202301226,0
18553,202301227,1
18554,202301228,0
18555,202301229,2
18556,202301230,2
18557,202301231,2
18558,202301232,5
18559,202301233,9
18560,202301234,3
18561,202301235,1
18562,202301236,0
18563,202301237,2
18564,202301238,0
18565,202301239,3
18566,202301240,4
18567,202301241,7
18568,202301242,3
18569,202301243,1
18570,202301244,12
18571,202301245,4
18572,202301246,0
18573,202301247,0
18574,202301248,3
18575,202301249,9
18576,202301250,4
18577,202301251,5
18578,202301252,8
18579,202301253,1
18580,202301254,2
18581,202301255,3
18582,202301256,0
18583,202301257,1
18584,202301258,5
18585,202301259,4
18586,202301260,5
18587,202301261,3
18588,202301262,4
18589,202301263,1
18590,202301264,5
18591,202301265,3
18592,202301266,3
18593,202301267,12
18594,202301268,1
18595,202301269,5
18596,202301270,5
18597,202301271,4
18598,202301272,1
18599,202301273,4
18600,202301274,0
18601,202301275,5
18602,202301276,2
18603,202301277,1
18604,202301278,3
18605,202301279,2
18606,202301280,4
18607,202301281,4
18608,202301282,6
18609,202301283,7
18610,202301284,6
18611,202301285,0
18612,202301286,2
18613,202301287,0
18614,202301288,11
18615,202301289,9
18616,202301290,7
18617,202301291,5
18618,202301292,1
18619,202301293,2
18620,202301294,0
18621,202301295,3
18622,202301296,4
18623,202301297,11
18624,202301298,4
18625,202301299,11
18626,202301300,3
18627,202301301,19
18628,202301302,0
18629,202301303,4
18630,202301304,3
18631,202301305,0
18632,202301306,4
18633,202301307,1
18634,202301308,0
18635,202301309,4
18636,202301310,2
18637,202301311,0
18638,202301312,1
18639,202301313,5
18640,202301314,1
18641,202301315,5
18642,202301316,10
18643,202301317,15
18644,202301318,6
18645,202301319,4
18646,202301320,1
18647,202301321,2
18648,202301322,3
18649,202301323,12
18650,202301324,13
18651,202301325,8
18652,202301326,23
18653,202301327,1
18654,202301328,6
18655,202301329,9
18656,202301330,0
18657,202301331,2
18658,202301332,2
18659,202301333,5
18660,202301334,12
18661,202301335,11
18662,202301336,10
18663,202301337,4
18664,202301338,16
18665,202301339,0
18666,202301340,4
18667,202301341,4
18668,202301342,1
18669,202301343,1
18670,202301344,5
18671,202301345,11
18672,202301346,5
18673,202301347,8
18674,202301348,7
18675,202301349,16
18676,202301350,6
18677,202301351,11
18678,202301352,0
18679,202301353,2
18680,202301354,1
18681,202301355,3
18682,202301356,6
18683,202301357,13
18684,202301358,1
18685,202301359,16
18686,202301360,4
18687,202301361,9
18688,202301362,0
18689,202301363,57
18690,202301364,6
18691,202301365,0
18692,202301366,0
18693,202301367,4
18694,202301368,10
18695,202301369,56
18696,202301370,7
18697,202301371,3
18698,202301372,20
18699,202301373,6
18700,202301374,20
18701,202301375,9
18702,202301376,0
18703,202301377,0
18704,202301378,0
18705,202301379,2
18706,202301380,0
18707,202301381,13
18708,202301382,4
18709,202301383,2
18710,202301384,9
18711,202301385,27
18712,202301386,0
18713,202301387,2
18714,202301388,0
18715,202301389,0
18716,202301390,31
18717,202301391,12
18718,202301392,205
18719,202301393,1
18720,202301394,0
18721,202301395,1
18722,202301396,5
18723,202301397,19
18724,202301398,1
18725,202301399,20
18726,202301400,10
18727,202301401,24
18728,202301402,10
18729,202301403,9
18730,202301404,0
18731,202301405,31
18732,202301406,3
18733,202301407,0
18734,202301408,4
18735,202301409,19
18736,202301410,17
18737,202301411,21
18738,202301412,44
18739,202301413,31
18740,202301414,8
18741,202301415,58
18742,202301416,9
18743,202301417,4
18744,202301418,5
18745,202301419,3
18746,202301420,0
18747,202301421,3
18748,202301422,5
18749,202301423,2
18750,202301424,1
18751,202301425,14
18752,202301426,6
18753,202301427,3
18754,202301428,1
18755,202301429,0
18756,202301430,2
18757,202301431,3
18758,202301432,130
18759,202301433,12
18760,202301434,3
18761,202301435,8
18762,202301436,2
18763,202301437,2
18764,202301438,5
18765,202301439,4
18766,202301440,5
18767,202301441,0
18768,202301442,3
18769,202301443,0
18770,202301444,26
18771,202301445,2
18772,202301446,26
18773,202301447,3
18774,202301448,5
18775,202301449,0
18776,202301450,3
18777,202301451,4
18778,202301452,4
18779,202301453,5
18780,202301454,4
18781,202301455,5
18782,202301456,6
18783,202301457,7
18784,202301458,16
18785,202301459,4
18786,202301460,5
18787,202301461,1
18788,202301462,4
18789,202301463,3
18790,202301464,2
18791,202301465,1
18792,202301466,1
18793,202301467,2
18794,202301468,2
18795,202301469,7
18796,202301470,0
18797,202301471,4
18798,202301472,2
18799,202301473,2
18800,202301474,1
18801,202301475,0
18802,202301476,3
18803,202301477,5
18804,202301478,0
18805,202301479,0
18806,202301480,9
18807,202301481,1
18808,202301482,3
18809,202301483,10
18810,202301484,1
18811,202301485,5
18812,202301486,1
18813,202301487,27
18814,202301488,4
18815,202301489,9
18816,202301490,3
18817,202301491,6
18818,202301492,6
18819,202301493,5
18820,202301494,4
18821,202301495,0
18822,202301496,1
18823,202301497,0
18824,202301498,7
18825,202301499,0
18826,202301500,5
18827,202301501,4
18828,202301502,17
18829,202301503,13
18830,202301504,1
18831,202301505,11
18832,202301506,82
18833,202301507,0
18834,202301508,2
18835,202301509,3
18836,202301510,3
18837,202301511,16
18838,202301512,2
18839,202301513,0
18840,202301514,6
18841,202301515,4
18842,202301516,0
18843,202301517,7
18844,202301518,2
18845,202301519,37
18846,202301520,7
18847,202301521,5
18848,202301522,42
18849,202301523,1
18850,202301524,22
18851,202301525,12
18852,202301526,0
18853,202301527,20
18854,202301528,4
18855,202301529,3
18856,202301530,10
18857,202301531,6
18858,202301532,0
18859,202301533,19
18860,202301534,8
18861,202301535,15
18862,202301536,0
18863,202301537,4
18864,202301538,23
18865,202301539,5
18866,202301540,3
18867,202301541,3
18868,202301542,4
18869,202301543,13
18870,202301544,5
18871,202301545,3
18872,202301546,11
18873,202301547,20
18874,202301548,5
18875,202301549,7
18876,202301550,1
18877,202301551,1
18878,202301552,8
18879,202301553,11
18880,202301554,4
18881,202301555,21
18882,202301556,34
18883,202301557,1
18884,202301558,11
18885,202301559,7
18886,202301560,6
18887,202301561,7
18888,202301562,0
18889,202301563,9
18890,202301564,20
18891,202301565,3
18892,202301566,13
18893,202301567,21
18894,202301568,10
18895,202301569,3
18896,202301570,17
18897,202301571,3
18898,202301572,14
18899,202301573,30
18900,202301574,5
18901,202301575,16
18902,202301576,8
18903,202301577,15
18904,202301578,7
18905,202301579,10
18906,202301580,0
18907,202301581,4
18908,202301582,19
18909,202301583,15
18910,202301584,0
18911,202301585,4
18912,202301586,1
18913,202301587,9
18914,202301588,7
18915,202301589,0
18916,202301590,0
18917,202301591,2
18918,202301592,20
18919,202301593,4
18920,202301594,4
18921,202301595,2
18922,202301596,18
18923,202301597,10
18924,202301598,3
18925,202301599,4
18926,202301600,5
18927,202301601,1
18928,202301602,10
18929,202301603,16
18930,202301604,6
18931,202301605,7
18932,202301606,9
18933,202301607,7
18934,202301608,4
18935,202301609,9
18936,202301610,5
18937,202301611,4
18938,202301612,3
18939,202301613,22
18940,202301614,14
18941,202301615,8
18942,202301616,2
18943,202301617,14
18944,202301618,14
18945,202301619,21
18946,202301620,6
18947,202301621,6
18948,202301622,26
18949,202301623,9
18950,202301624,9
18951,202301625,3
18952,202301626,1
18953,202301627,10
18954,202301628,7
18955,202301629,0
18956,202301630,33
18957,202301631,3
18958,202301632,11
18959,202301633,30
18960,202301634,1
18961,202301635,5
18962,202301636,7
18963,202301637,4
18964,202301638,80
18965,202301639,0
18966,202301640,0
18967,202301641,2
18968,202301642,2
18969,202301643,10
18970,202301644,2
18971,202301645,0
18972,202301646,31
18973,202301647,1
18974,202301648,7
18975,202301649,0
18976,202301650,5
18977,202301651,12
18978,202301652,2
18979,202301653,0
18980,202301654,1
18981,202301655,2
18982,202301656,9
18983,202301657,3
18984,202301658,40
18985,202301659,5
18986,202301660,1
18987,202301661,1
18988,202301662,5
18989,202301663,0
18990,202301664,10
18991,202301665,5
18992,202301666,0
18993,202301667,7
18994,202301668,12
18995,202301669,2
18996,202301670,2
18997,202301671,3
18998,202301672,4
18999,202301673,2
19000,202301674,6
19001,202301675,2
19002,202301676,1
19003,202301677,21
19004,202301678,2
19005,202301679,14
19006,202301680,50
19007,202301681,20
19008,202301682,3
19009,202301683,2
19010,202301684,17
19011,202301685,7
19012,202301686,3
19013,202301687,8
19014,202301688,8
19015,202301689,7
19016,202301690,17
19017,202301691,0
19018,202301692,5
19019,202301693,6
19020,202301694,3
19021,202301695,24
19022,202301696,1
19023,202301697,4
19024,202301698,1
19025,202301699,0
19026,202301700,0
19027,202301701,8
19028,202301702,0
19029,202301703,1
19030,202301704,0
19031,202301705,6
19032,202301706,8
19033,202301707,3
19034,202301708,5
19035,202301709,14
19036,202301710,8
19037,202301711,12
19038,202301712,2
19039,202301713,3
19040,202301714,2
19041,202301715,2
19042,202301716,11
19043,202301717,2
19044,202301718,2
19045,202301719,8
19046,202301720,1
19047,202301721,7
19048,202301722,32
19049,202301723,1
19050,202301724,8
19051,202301725,6
19052,202301726,10
19053,202301727,3
19054,202301728,3
19055,202301729,1
19056,202301730,9
19057,202301731,2
19058,202301732,4
19059,202301733,3
19060,202301734,1
19061,202301735,0
19062,202301736,28
19063,202301737,7
19064,202301738,0
19065,202301739,1
19066,202301740,2
19067,202301741,2
19068,202301742,1
19069,202301743,9
19070,202301744,8
19071,202301745,8
19072,202301746,1
19073,202301747,1
19074,202301748,1
19075,202301749,44
19076,202301750,75
19077,202301751,10
19078,202301752,20
19079,202301753,3
19080,202301754,1
19081,202301755,1
19082,202301756,0
19083,202301757,11
19084,202301758,2
19085,202301759,11
19086,202301760,5
19087,202301761,4
19088,202301762,6
19089,202301763,3
19090,202301764,5
19091,202301765,19
19092,202301766,7
19093,202301767,33
19094,202301768,12
19095,202301769,8
19096,202301770,2
19097,202301771,1
19098,202301772,0
19099,202301773,4
19100,202301774,0
19101,202301775,12
19102,202301776,3
19103,202301777,13
19104,202301778,3
19105,202301779,3
19106,202301780,25
19107,202301781,1
19108,202301782,19
19109,202301783,1
19110,202301784,2
19111,202301785,3
19112,202301786,9
19113,202301787,2
19114,202301788,1
19115,202301789,29
19116,202301790,2
19117,202301791,5
19118,202301792,4
19119,202301793,14
19120,202301794,7
19121,202301795,8
19122,202301796,6
19123,202301797,6
19124,202301798,86
19125,202301799,2
19126,202301800,3
19127,202301801,45
19128,202301802,5
19129,202301803,15
19130,202301804,12
19131,202301805,10
19132,202301806,5
19133,202301807,0
19134,202301808,0
19135,202301809,41
19136,202301810,7
19137,202301811,1
19138,202301812,11
19139,202301813,3
19140,202301814,2
19141,202301815,7
19142,202301816,1
19143,202301817,4
19144,202301818,7
19145,202301819,8
19146,202301820,24
19147,202301821,11
19148,202301822,6
19149,202301823,10
19150,202301824,9
19151,202301825,0
19152,202301826,1
19153,202301827,4
19154,202301828,0
19155,202301829,1
19156,202301830,3
19157,202301831,2
19158,202301832,9
19159,202301833,5
19160,202301834,4
19161,202301835,1
19162,202301836,0
19163,202301837,5
19164,202301838,8
19165,202301839,0
19166,202301840,8
19167,202301841,4
19168,202301842,38
19169,202301843,0
19170,202301844,2
19171,202301845,4
19172,202301846,13
19173,202301847,0
19174,202301848,1
19175,202301849,21
19176,202301850,2
19177,202301851,8
19178,202301852,0
19179,202301853,24
19180,202301854,4
19181,202301855,1
19182,202301856,2
19183,202301857,0
19184,202301858,7
19185,202301859,10
19186,202301860,1
19187,202301861,6
