Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Cited,Subject_area_name,Subject_area_abbrev
201801942,4,1,0,41,2018-02-01,1103,28,Animal Science and Zoology,AGRI
201801942,4,1,0,41,2018-02-01,3400,28,Veterinary (all),VETE
201801943,2,1,0,17,2018-02-01,2746,39,Surgery,MEDI
201801944,3,4,0,39,2018-02-01,1100,5,Agricultural and Biological Sciences (all),AGRI
201801945,7,1,5,10,2018-02-01,2738,6,Psychiatry and Mental Health,MEDI
201801946,2,2,0,29,2018-02-01,1305,0,Biotechnology,BIOC
201801946,2,2,0,29,2018-02-01,2404,0,Microbiology,IMMU
201801946,2,2,0,29,2018-02-01,2402,0,Applied Microbiology and Biotechnology,IMMU
201801946,2,2,0,29,2018-02-01,2300,0,Environmental Science (all),ENVI
201801947,36,2,34,120,2018-02-01,2708,262,Dermatology,MEDI
201801948,1,1,0,29,2018-02-01,2205,5,Civil and Structural Engineering,ENGI
201801948,1,1,0,29,2018-02-01,3313,5,Transportation,SOCI
201801948,1,1,0,29,2018-02-01,1507,5,Fluid Flow and Transfer Processes,CENG
201801949,2234,1,195,97,2018-02-01,3106,28,Nuclear and High Energy Physics,PHYS
201801950,2253,1,195,85,2018-02-01,3106,72,Nuclear and High Energy Physics,PHYS
201801951,6,4,1,19,2018-02-01,1315,3,Structural Biology,BIOC
201801951,6,4,1,19,2018-02-01,1303,3,Biochemistry,BIOC
201801951,6,4,1,19,2018-02-01,1605,3,Organic Chemistry,CHEM
201801951,6,4,1,19,2018-02-01,2605,3,Computational Mathematics,MATH
201801952,4,1,1,30,2018-02-01,2725,10,Infectious Diseases,MEDI
201801953,4,1,0,31,2018-02-01,2701,19,Medicine (miscellaneous),MEDI
201801953,4,1,0,31,2018-02-01,3000,19,"Pharmacology, Toxicology and Pharmaceutics (all)",PHAR
201801953,4,1,0,31,2018-02-01,2736,19,Pharmacology (medical),MEDI
201801954,2239,1,175,56,2018-02-01,2201,82,Engineering (miscellaneous),ENGI
201801954,2239,1,175,56,2018-02-01,3101,82,Physics and Astronomy (miscellaneous),PHYS
201801955,4,1,2,46,2018-02-01,1501,10,Chemical Engineering (miscellaneous),CENG
201801955,4,1,2,46,2018-02-01,2311,10,Waste Management and Disposal,ENVI
201801955,4,1,2,46,2018-02-01,2310,10,Pollution,ENVI
201801955,4,1,2,46,2018-02-01,1508,10,Process Chemistry and Technology,CENG
201801956,4,1,0,67,2018-02-01,1501,43,Chemical Engineering (miscellaneous),CENG
201801956,4,1,0,67,2018-02-01,2311,43,Waste Management and Disposal,ENVI
201801956,4,1,0,67,2018-02-01,2310,43,Pollution,ENVI
201801956,4,1,0,67,2018-02-01,1508,43,Process Chemistry and Technology,CENG
201801957,7,3,1,34,2018-02-01,1501,20,Chemical Engineering (miscellaneous),CENG
201801957,7,3,1,34,2018-02-01,2311,20,Waste Management and Disposal,ENVI
201801957,7,3,1,34,2018-02-01,2310,20,Pollution,ENVI
201801957,7,3,1,34,2018-02-01,1508,20,Process Chemistry and Technology,CENG
201801958,2275,1,174,55,2018-02-01,2201,67,Engineering (miscellaneous),ENGI
201801958,2275,1,174,55,2018-02-01,3101,67,Physics and Astronomy (miscellaneous),PHYS
201801959,2236,1,238,81,2018-02-01,3106,19,Nuclear and High Energy Physics,PHYS
201801960,7,2,0,24,2018-02-01,2403,6,Immunology,IMMU
201801960,7,2,0,24,2018-02-01,1313,6,Molecular Medicine,BIOC
201801960,7,2,0,24,2018-02-01,3004,6,Pharmacology,PHAR
201801960,7,2,0,24,2018-02-01,3002,6,Drug Discovery,PHAR
201801961,2230,1,242,63,2018-02-01,3106,29,Nuclear and High Energy Physics,PHYS
201801962,10,1,5,76,2018-02-01,2800,14,Neuroscience (all),NEUR
201801962,10,1,5,76,2018-02-01,2808,14,Neurology,NEUR
201801962,10,1,5,76,2018-02-01,2728,14,Neurology (clinical),MEDI
201801962,10,1,5,76,2018-02-01,2738,14,Psychiatry and Mental Health,MEDI
201801963,2,1,0,48,2018-02-01,2002,3,Economics and Econometrics,ECON
201801963,2,1,0,48,2018-02-01,2000,3,"Economics, Econometrics and Finance (all)",ECON
201801964,3,1,1,52,2018-02-01,3304,13,Education,SOCI
201801964,3,1,1,52,2018-02-01,3500,13,Dentistry (all),DENT
201801965,3,1,1,32,2018-02-01,2900,3,Nursing (all),NURS
201801966,10,2,0,20,2018-02-01,2404,104,Microbiology,IMMU
201801966,10,2,0,20,2018-02-01,3400,104,Veterinary (all),VETE
201801967,4,1,5,75,2018-02-01,2002,30,Economics and Econometrics,ECON
201801968,2,1,1,66,2018-02-01,2726,30,Microbiology (medical),MEDI
201801968,2,1,1,66,2018-02-01,2725,30,Infectious Diseases,MEDI
201801969,8,2,0,33,2018-02-01,2705,14,Cardiology and Cardiovascular Medicine,MEDI
201801969,8,2,0,33,2018-02-01,2703,14,Anesthesiology and Pain Medicine,MEDI
201801970,4,2,0,35,2018-02-01,2500,27,Materials Science (all),MATE
201801970,4,2,0,35,2018-02-01,2210,27,Mechanical Engineering,ENGI
201801971,6,2,1,25,2018-02-01,1303,3,Biochemistry,BIOC
201801971,6,2,1,25,2018-02-01,1600,3,Chemistry (all),CHEM
201801971,6,2,1,25,2018-02-01,1500,3,Chemical Engineering (all),CENG
201801971,6,2,1,25,2018-02-01,2209,3,Industrial and Manufacturing Engineering,ENGI
201801971,6,2,1,25,2018-02-01,2505,3,Materials Chemistry,MATE
201801972,4,1,0,48,2018-02-01,1313,29,Molecular Medicine,BIOC
201801972,4,1,0,48,2018-02-01,3004,29,Pharmacology,PHAR
201801973,20,1,19,23,2018-02-01,2730,187,Oncology,MEDI
201801973,20,1,19,23,2018-02-01,1306,187,Cancer Research,BIOC
201801974,3,2,0,31,2018-02-01,1908,2,Geophysics,EART
201801974,3,2,0,31,2018-02-01,1907,2,Geology,EART
201801974,3,2,0,31,2018-02-01,2209,2,Industrial and Manufacturing Engineering,ENGI
201801974,3,2,0,31,2018-02-01,2308,2,"Management, Monitoring, Policy and Law",ENVI
201801975,6,3,0,55,2018-02-01,1311,39,Genetics,BIOC
201801975,6,3,0,55,2018-02-01,1306,39,Cancer Research,BIOC
201801976,3,1,1,24,2018-02-01,1106,33,Food Science,AGRI
201801976,3,1,1,24,2018-02-01,1103,33,Animal Science and Zoology,AGRI
201801976,3,1,1,24,2018-02-01,2200,33,Engineering (all),ENGI
201801977,2,1,0,33,2018-02-01,3500,20,Dentistry (all),DENT
201801978,3,1,1,37,2018-02-01,1106,20,Food Science,AGRI
201801978,3,1,1,37,2018-02-01,1600,20,Chemistry (all),CHEM
201801978,3,1,1,37,2018-02-01,3104,20,Condensed Matter Physics,PHYS
201801979,16,3,12,34,2018-02-01,2700,18,Medicine (all),MEDI
201801980,4,1,0,32,2018-02-01,2735,10,"Pediatrics, Perinatology and Child Health",MEDI
201801980,4,1,0,32,2018-02-01,2740,10,Pulmonary and Respiratory Medicine,MEDI
201801981,11,1,1,27,2018-02-01,2727,23,Nephrology,MEDI
201801982,7,1,5,65,2018-02-01,3004,4,Pharmacology,PHAR
201801983,5,2,0,66,2018-02-01,1600,140,Chemistry (all),CHEM
201801983,5,2,0,66,2018-02-01,1500,140,Chemical Engineering (all),CENG
201801983,5,2,0,66,2018-02-01,2209,140,Industrial and Manufacturing Engineering,ENGI
201801984,7,1,4,70,2018-02-01,1910,7,Oceanography,EART
201801984,7,1,4,70,2018-02-01,1907,7,Geology,EART
201801984,7,1,4,70,2018-02-01,1906,7,Geochemistry and Petrology,EART
201801985,5,1,2,77,2018-02-01,1403,23,Business and International Management,BUSI
201801985,5,1,2,77,2018-02-01,3312,23,Sociology and Political Science,SOCI
201801985,5,1,2,77,2018-02-01,1408,23,Strategy and Management,BUSI
201801985,5,1,2,77,2018-02-01,1407,23,Organizational Behavior and Human Resource Management,BUSI
201801985,5,1,2,77,2018-02-01,1803,23,Management Science and Operations Research,DECI
201801986,6,1,5,19,2018-02-01,2701,26,Medicine (miscellaneous),MEDI
201801986,6,1,5,19,2018-02-01,3005,26,Toxicology,PHAR
201801986,6,1,5,19,2018-02-01,2738,26,Psychiatry and Mental Health,MEDI
201801987,2,1,0,52,2018-02-01,1501,40,Chemical Engineering (miscellaneous),CENG
201801987,2,1,0,52,2018-02-01,2311,40,Waste Management and Disposal,ENVI
201801987,2,1,0,52,2018-02-01,2310,40,Pollution,ENVI
201801987,2,1,0,52,2018-02-01,1508,40,Process Chemistry and Technology,CENG
201801988,4,1,0,47,2018-02-01,1600,32,Chemistry (all),CHEM
201801988,4,1,0,47,2018-02-01,1500,32,Chemical Engineering (all),CENG
201801988,4,1,0,47,2018-02-01,3110,32,Surfaces and Interfaces,PHYS
201801989,6,3,0,58,2018-02-01,2504,22,"Electronic, Optical and Magnetic Materials",MATE
201801989,6,3,0,58,2018-02-01,3107,22,"Atomic and Molecular Physics, and Optics",PHYS
201801989,6,3,0,58,2018-02-01,3104,22,Condensed Matter Physics,PHYS
201801989,6,3,0,58,2018-02-01,1607,22,Spectroscopy,CHEM
201801989,6,3,0,58,2018-02-01,1606,22,Physical and Theoretical Chemistry,CHEM
201801989,6,3,0,58,2018-02-01,2505,22,Materials Chemistry,MATE
201801990,2,1,0,37,2018-02-01,2507,37,Polymers and Plastics,MATE
201801991,8,1,3,21,2018-02-01,2748,12,Urology,MEDI
201801992,10,3,1,26,2018-02-01,2706,33,Critical Care and Intensive Care Medicine,MEDI
201801993,2,1,0,126,2018-02-01,1502,106,Bioengineering,CENG
201801993,2,1,0,126,2018-02-01,2305,106,Environmental Engineering,ENVI
201801993,2,1,0,126,2018-02-01,2105,106,"Renewable Energy, Sustainability and the Environment",ENER
201801993,2,1,0,126,2018-02-01,2311,106,Waste Management and Disposal,ENVI
201801994,5,1,0,35,2018-02-01,3500,28,Dentistry (all),DENT
201801995,2,1,1,26,2018-02-01,3104,32,Condensed Matter Physics,PHYS
201801995,2,1,1,26,2018-02-01,2210,32,Mechanical Engineering,ENGI
201801995,2,1,1,26,2018-02-01,1507,32,Fluid Flow and Transfer Processes,CENG
201801996,4,1,1,28,2018-02-01,1605,63,Organic Chemistry,CHEM
201801996,4,1,1,28,2018-02-01,2507,63,Polymers and Plastics,MATE
201801996,4,1,1,28,2018-02-01,2505,63,Materials Chemistry,MATE
201801997,5,3,2,38,2018-02-01,1403,3,Business and International Management,BUSI
201801998,5,1,1,31,2018-02-01,2500,5,Materials Science (all),MATE
201801998,5,1,1,31,2018-02-01,3500,5,Dentistry (all),DENT
201801998,5,1,1,31,2018-02-01,2211,5,Mechanics of Materials,ENGI
201801999,8,2,1,51,2018-02-01,1605,136,Organic Chemistry,CHEM
201801999,8,2,1,51,2018-02-01,2507,136,Polymers and Plastics,MATE
201801999,8,2,1,51,2018-02-01,2505,136,Materials Chemistry,MATE
201802000,4,1,1,64,2018-02-01,2304,14,Environmental Chemistry,ENVI
201802000,4,1,1,64,2018-02-01,2310,14,Pollution,ENVI
201802000,4,1,1,64,2018-02-01,2307,14,"Health, Toxicology and Mutagenesis",ENVI
201802001,8,1,4,70,2018-02-01,2738,17,Psychiatry and Mental Health,MEDI
201802001,8,1,4,70,2018-02-01,2803,17,Biological Psychiatry,NEUR
201802002,5,1,3,67,2018-02-01,1300,12,"Biochemistry, Genetics and Molecular Biology (all)",BIOC
201802002,5,1,3,67,2018-02-01,1100,12,Agricultural and Biological Sciences (all),AGRI
201802003,3,1,2,51,2018-02-01,2900,43,Nursing (all),NURS
201802004,3,2,0,46,2018-02-01,2730,51,Oncology,MEDI
201802005,5,3,0,51,2018-02-01,1602,81,Analytical Chemistry,CHEM
201802006,4,3,0,43,2018-02-01,1602,55,Analytical Chemistry,CHEM
201802007,9,1,8,70,2018-02-01,2800,60,Neuroscience (all),NEUR
201802007,9,1,8,70,2018-02-01,3005,60,Toxicology,PHAR
201802008,4,2,0,36,2018-02-01,2500,23,Materials Science (all),MATE
201802008,4,2,0,36,2018-02-01,3104,23,Condensed Matter Physics,PHYS
201802008,4,2,0,36,2018-02-01,2211,23,Mechanics of Materials,ENGI
201802008,4,2,0,36,2018-02-01,2210,23,Mechanical Engineering,ENGI
201802009,11,1,3,146,2018-02-01,3203,73,Clinical Psychology,PSYC
201802009,11,1,3,146,2018-02-01,2738,73,Psychiatry and Mental Health,MEDI
201802010,4,3,0,39,2018-02-01,1600,7,Chemistry (all),CHEM
201802010,4,3,0,39,2018-02-01,2211,7,Mechanics of Materials,ENGI
201802010,4,3,0,39,2018-02-01,2210,7,Mechanical Engineering,ENGI
201802010,4,3,0,39,2018-02-01,2506,7,Metals and Alloys,MATE
201802010,4,3,0,39,2018-02-01,2505,7,Materials Chemistry,MATE
201802011,3,1,0,79,2018-02-01,1600,1,Chemistry (all),CHEM
201802012,4,2,0,15,2018-02-01,2733,11,Otorhinolaryngology,MEDI
201802013,10,2,1,34,2018-02-01,3403,4,Food Animals,VETE
201802013,10,2,1,34,2018-02-01,1103,4,Animal Science and Zoology,AGRI
201802014,2,1,0,36,2018-02-01,2504,2,"Electronic, Optical and Magnetic Materials",MATE
201802014,2,1,0,36,2018-02-01,3104,2,Condensed Matter Physics,PHYS
201802015,4,4,0,46,2018-02-01,1104,12,Aquatic Science,AGRI
201802015,4,4,0,46,2018-02-01,1102,12,Agronomy and Crop Science,AGRI
201802016,4,2,0,35,2018-02-01,1602,82,Analytical Chemistry,CHEM
201802017,9,3,0,25,2018-02-01,1104,26,Aquatic Science,AGRI
201802017,9,3,0,25,2018-02-01,1311,26,Genetics,BIOC
201802018,2,1,0,19,2018-02-01,2207,2,Control and Systems Engineering,ENGI
201802018,2,1,0,19,2018-02-01,1712,2,Software,COMP
201802018,2,1,0,19,2018-02-01,2210,2,Mechanical Engineering,ENGI
201802018,2,1,0,19,2018-02-01,1706,2,Computer Science Applications,COMP
201802018,2,1,0,19,2018-02-01,2209,2,Industrial and Manufacturing Engineering,ENGI
201802019,4,1,1,22,2018-02-01,2607,0,Discrete Mathematics and Combinatorics,MATH
201802020,5,3,0,41,2018-02-01,3104,3,Condensed Matter Physics,PHYS
201802020,5,3,0,41,2018-02-01,1606,3,Physical and Theoretical Chemistry,CHEM
201802021,3,1,0,31,2018-02-01,2746,18,Surgery,MEDI
201802022,4,1,0,23,2018-02-01,2708,5,Dermatology,MEDI
201802023,6,3,0,47,2018-02-01,1600,10,Chemistry (all),CHEM
201802023,6,3,0,47,2018-02-01,3104,10,Condensed Matter Physics,PHYS
201802023,6,3,0,47,2018-02-01,2507,10,Polymers and Plastics,MATE
201802023,6,3,0,47,2018-02-01,2505,10,Materials Chemistry,MATE
201802024,6,3,1,30,2018-02-01,2405,3,Parasitology,IMMU
201802024,6,3,1,30,2018-02-01,2725,3,Infectious Diseases,MEDI
201802025,5,2,0,7,2018-02-01,2400,113,Immunology and Microbiology (all),IMMU
201802025,5,2,0,7,2018-02-01,3400,113,Veterinary (all),VETE
201802026,4,1,2,38,2018-02-01,2900,14,Nursing (all),NURS
201802027,30,14,0,37,2018-02-01,2720,29,Hematology,MEDI
201802027,30,14,0,37,2018-02-01,2730,29,Oncology,MEDI
201802027,30,14,0,37,2018-02-01,1306,29,Cancer Research,BIOC
201802028,3,2,0,105,2018-02-01,1107,21,Forestry,AGRI
201802028,3,2,0,105,2018-02-01,1102,21,Agronomy and Crop Science,AGRI
201802028,3,2,0,105,2018-02-01,1109,21,Insect Science,AGRI
201802029,4,1,2,50,2018-02-01,2305,37,Environmental Engineering,ENVI
201802029,4,1,2,50,2018-02-01,2304,37,Environmental Chemistry,ENVI
201802029,4,1,2,50,2018-02-01,2312,37,Water Science and Technology,ENVI
201802029,4,1,2,50,2018-02-01,2300,37,Environmental Science (all),ENVI
201802029,4,1,2,50,2018-02-01,1906,37,Geochemistry and Petrology,EART
201802030,8,1,9,74,2018-02-01,2808,35,Neurology,NEUR
201802030,8,1,9,74,2018-02-01,2804,35,Cellular and Molecular Neuroscience,NEUR
201802031,3,1,1,49,2018-02-01,3304,16,Education,SOCI
201802031,3,1,1,49,2018-02-01,3500,16,Dentistry (all),DENT
201802032,2,1,0,32,2018-02-01,2305,10,Environmental Engineering,ENVI
201802032,2,1,0,32,2018-02-01,3305,10,"Geography, Planning and Development",SOCI
201802032,2,1,0,32,2018-02-01,2213,10,"Safety, Risk, Reliability and Quality",ENGI
201802032,2,1,0,32,2018-02-01,2312,10,Water Science and Technology,ENVI
201802033,3,1,1,61,2018-02-01,3304,54,Education,SOCI
201802033,3,1,1,61,2018-02-01,3500,54,Dentistry (all),DENT
201802034,3,2,0,35,2018-02-01,2746,24,Surgery,MEDI
201802034,3,2,0,35,2018-02-01,2711,24,Emergency Medicine,MEDI
201802034,3,2,0,35,2018-02-01,2732,24,Orthopedics and Sports Medicine,MEDI
201802034,3,2,0,35,2018-02-01,2706,24,Critical Care and Intensive Care Medicine,MEDI
201802035,2,1,0,22,2018-01-31,2200,0,Engineering (all),ENGI
201802036,2,1,0,16,2018-01-31,2200,6,Engineering (all),ENGI
201802037,3,1,0,20,2018-01-31,2200,17,Engineering (all),ENGI
201802038,3,1,0,26,2018-01-31,2200,0,Engineering (all),ENGI
201802039,2,1,0,8,2018-01-31,2200,4,Engineering (all),ENGI
201802040,2,1,0,21,2018-01-31,2200,2,Engineering (all),ENGI
201802041,3,1,0,30,2018-01-31,2504,6,"Electronic, Optical and Magnetic Materials",MATE
201802041,3,1,0,30,2018-01-31,3110,6,Surfaces and Interfaces,PHYS
201802041,3,1,0,30,2018-01-31,2508,6,"Surfaces, Coatings and Films",MATE
201802041,3,1,0,30,2018-01-31,2506,6,Metals and Alloys,MATE
201802041,3,1,0,30,2018-01-31,2505,6,Materials Chemistry,MATE
201802042,2,1,0,11,2018-01-30,2500,1,Materials Science (all),MATE
201802042,2,1,0,11,2018-01-30,2200,1,Engineering (all),ENGI
201802043,2,1,0,11,2018-01-30,2500,5,Materials Science (all),MATE
201802043,2,1,0,11,2018-01-30,2200,5,Engineering (all),ENGI
201802044,2,1,0,12,2018-01-29,2102,17,Energy Engineering and Power Technology,ENER
201802044,2,1,0,12,2018-01-29,2104,17,Nuclear Energy and Engineering,ENER
201802044,2,1,0,12,2018-01-29,2105,17,"Renewable Energy, Sustainability and the Environment",ENER
201802044,2,1,0,12,2018-01-29,2208,17,Electrical and Electronic Engineering,ENGI
201802045,5,1,3,9,2018-01-29,2102,2,Energy Engineering and Power Technology,ENER
201802045,5,1,3,9,2018-01-29,2104,2,Nuclear Energy and Engineering,ENER
201802045,5,1,3,9,2018-01-29,2105,2,"Renewable Energy, Sustainability and the Environment",ENER
201802045,5,1,3,9,2018-01-29,2208,2,Electrical and Electronic Engineering,ENGI
201802046,3,1,0,13,2018-01-29,1705,0,Computer Networks and Communications,COMP
201802046,3,1,0,13,2018-01-29,1706,0,Computer Science Applications,COMP
201802046,3,1,0,13,2018-01-29,2213,0,"Safety, Risk, Reliability and Quality",ENGI
201802046,3,1,0,13,2018-01-29,2611,0,Modeling and Simulation,MATH
201802047,3,1,0,11,2018-01-29,1705,5,Computer Networks and Communications,COMP
201802047,3,1,0,11,2018-01-29,1706,5,Computer Science Applications,COMP
201802047,3,1,0,11,2018-01-29,2213,5,"Safety, Risk, Reliability and Quality",ENGI
201802047,3,1,0,11,2018-01-29,2611,5,Modeling and Simulation,MATH
201802048,1,1,0,230,2018-01-29,1605,51,Organic Chemistry,CHEM
201802049,4,2,0,29,2018-01-29,1700,50,Computer Science (all),COMP
201802049,4,2,0,29,2018-01-29,2500,50,Materials Science (all),MATE
201802049,4,2,0,29,2018-01-29,2200,50,Engineering (all),ENGI
201802050,6,4,1,20,2018-01-28,2723,10,Immunology and Allergy,MEDI
201802050,6,4,1,20,2018-01-28,2403,10,Immunology,IMMU
201802050,6,4,1,20,2018-01-28,2725,10,Infectious Diseases,MEDI
201802051,3,1,1,70,2018-01-26,2500,86,Materials Science (all),MATE
201802052,2,1,0,56,2018-01-25,1606,5,Physical and Theoretical Chemistry,CHEM
201802052,2,1,0,56,2018-01-25,2508,5,"Surfaces, Coatings and Films",MATE
201802052,2,1,0,56,2018-01-25,2505,5,Materials Chemistry,MATE
201802053,3,1,4,33,2018-01-24,3101,9,Physics and Astronomy (miscellaneous),PHYS
201802054,5,1,1,38,2018-01-24,2715,46,Gastroenterology,MEDI
201802055,3,1,0,47,2018-01-23,1600,18,Chemistry (all),CHEM
201802056,6,1,0,52,2018-01-22,2405,4,Parasitology,IMMU
201802056,6,1,0,52,2018-01-22,2725,4,Infectious Diseases,MEDI
201802057,3,1,0,52,2018-01-22,1602,26,Analytical Chemistry,CHEM
201802057,3,1,0,52,2018-01-22,1500,26,Chemical Engineering (all),CENG
201802057,3,1,0,52,2018-01-22,2507,26,Polymers and Plastics,MATE
201802058,7,1,1,31,2018-01-21,1602,26,Analytical Chemistry,CHEM
201802058,7,1,1,31,2018-01-21,1303,26,Biochemistry,BIOC
201802058,7,1,1,31,2018-01-21,2304,26,Environmental Chemistry,ENVI
201802058,7,1,1,31,2018-01-21,1607,26,Spectroscopy,CHEM
201802058,7,1,1,31,2018-01-21,1603,26,Electrochemistry,CHEM
201802059,2,2,0,22,2018-01-20,2403,10,Immunology,IMMU
201802059,2,2,0,22,2018-01-20,2708,10,Dermatology,MEDI
201802059,2,2,0,22,2018-01-20,2725,10,Infectious Diseases,MEDI
201802060,12,4,5,36,2018-01-20,2746,206,Surgery,MEDI
201802060,12,4,5,36,2018-01-20,2733,206,Otorhinolaryngology,MEDI
201802060,12,4,5,36,2018-01-20,3500,206,Dentistry (all),DENT
201802061,36,2,21,67,2018-01-20,3103,30,Astronomy and Astrophysics,PHYS
201802061,36,2,21,67,2018-01-20,1912,30,Space and Planetary Science,EART
201802062,4,2,0,21,2018-01-18,1712,0,Software,COMP
201802062,4,2,0,21,2018-01-18,1709,0,Human-Computer Interaction,COMP
201802062,4,2,0,21,2018-01-18,1707,0,Computer Vision and Pattern Recognition,COMP
201802062,4,2,0,21,2018-01-18,1705,0,Computer Networks and Communications,COMP
201802063,3,1,1,24,2018-01-17,1600,3,Chemistry (all),CHEM
201802063,3,1,1,24,2018-01-17,1500,3,Chemical Engineering (all),CENG
201802063,3,1,1,24,2018-01-17,2209,3,Industrial and Manufacturing Engineering,ENGI
201802064,5,1,2,28,2018-01-15,1303,10,Biochemistry,BIOC
201802064,5,1,2,28,2018-01-15,1313,10,Molecular Medicine,BIOC
201802064,5,1,2,28,2018-01-15,1312,10,Molecular Biology,BIOC
201802064,5,1,2,28,2018-01-15,3003,10,Pharmaceutical Science,PHAR
201802064,5,1,2,28,2018-01-15,3002,10,Drug Discovery,PHAR
201802064,5,1,2,28,2018-01-15,1308,10,Clinical Biochemistry,BIOC
201802064,5,1,2,28,2018-01-15,1605,10,Organic Chemistry,CHEM
201802065,3,1,2,202,2018-01-15,3003,586,Pharmaceutical Science,PHAR
201802066,2,1,0,22,2018-01-15,2305,8,Environmental Engineering,ENVI
201802066,2,1,0,22,2018-01-15,2311,8,Waste Management and Disposal,ENVI
201802066,2,1,0,22,2018-01-15,2308,8,"Management, Monitoring, Policy and Law",ENVI
201802067,3,2,0,52,2018-01-15,3003,41,Pharmaceutical Science,PHAR
201802068,6,1,1,81,2018-01-15,1305,60,Biotechnology,BIOC
201802068,6,1,1,81,2018-01-15,1304,60,Biophysics,BIOC
201802068,6,1,1,81,2018-01-15,2204,60,Biomedical Engineering,ENGI
201802068,6,1,1,81,2018-01-15,1603,60,Electrochemistry,CHEM
201802069,6,1,3,31,2018-01-10,1900,18,Earth and Planetary Sciences (all),EART
201802070,2229,1,245,54,2018-01-10,3106,71,Nuclear and High Energy Physics,PHYS
201802071,2197,1,242,49,2018-01-10,3106,41,Nuclear and High Energy Physics,PHYS
201802072,7,3,1,35,2018-01-10,1503,62,Catalysis,CENG
201802072,7,3,1,35,2018-01-10,1600,62,Chemistry (all),CHEM
201802072,7,3,1,35,2018-01-10,1508,62,Process Chemistry and Technology,CENG
201802073,2,1,0,23,2018-01-10,1503,9,Catalysis,CENG
201802073,2,1,0,23,2018-01-10,1600,9,Chemistry (all),CHEM
201802073,2,1,0,23,2018-01-10,1508,9,Process Chemistry and Technology,CENG
201802074,3,1,0,55,2018-01-09,2405,15,Parasitology,IMMU
201802074,3,1,0,55,2018-01-09,2725,15,Infectious Diseases,MEDI
201802075,2,1,0,8,2018-01-08,1712,1,Software,COMP
201802075,2,1,0,8,2018-01-08,1709,1,Human-Computer Interaction,COMP
