,Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Subject_area_abbrev
17513,202302077,10,1,10,135.0,2023-01-01,1706#2604#,COMP#MATH#
17514,202302078,2,1,1,162.0,2023-01-01,2402#,IMMU#
17515,202302079,5,1,0,20.0,2023-01-01,1702#1706#1707#2606#3105#,COMP#COMP#COMP#MATH#PHYS#
17516,202302080,12,2,1,14.0,2023-01-01,1702#1705#1706#1802#1908#2201#2208#2105#,COMP#COMP#COMP#DECI#EART#ENGI#ENGI#ENER#
17517,202302081,2,1,0,17.0,2023-01-01,1702#1706#1707#2606#3105#,COMP#COMP#COMP#MATH#PHYS#
17518,202302082,4,1,0,22.0,2023-01-01,1702#1706#1707#2606#3105#,COMP#COMP#COMP#MATH#PHYS#
17519,202302083,4,1,0,14.0,2023-01-01,1702#1706#1707#2606#3105#,COMP#COMP#COMP#MATH#PHYS#
17520,202302084,10,2,1,67.0,2023-01-01,1503#1606#1605#1604#,CENG#CHEM#CHEM#CHEM#
17521,202302085,10,4,0,31.0,2023-01-01,1303#1313#1312#1605#,BIOC#BIOC#BIOC#CHEM#
17522,202302086,15,1,11,21.0,2023-01-01,2808#2728#,NEUR#MEDI#
17523,202302087,4,1,3,101.0,2023-01-01,1403#1408#,BUSI#BUSI#
17524,202302088,6,5,0,45.0,2023-01-01,2502#2204#,MATE#ENGI#
17525,202302089,3,1,1,77.0,2023-01-01,3301#2717#,SOCI#MEDI#
17526,202302090,3,2,0,19.0,2023-01-01,2503#2502#2501#2500#2507#2506#,MATE#MATE#MATE#MATE#MATE#MATE#
17527,202302091,1,1,0,44.0,2023-01-01,2000#1400#,ECON#BUSI#
17528,202302092,8,6,0,25.0,2023-01-01,1101#2301#3001#3501#3601#,AGRI#ENVI#PHAR#DENT#HEAL#
17529,202302093,7,1,1,30.0,2023-01-01,2733#3500#,MEDI#DENT#
17530,202302094,5,3,0,57.0,2023-01-01,2736#,MEDI#
17531,202302095,7,1,6,117.0,2023-01-01,1706#2604#,COMP#MATH#
17532,202302096,4,1,1,50.0,2023-01-01,3504#,DENT#
17533,202302097,16,1,13,118.0,2023-01-01,1105#1110#,AGRI#AGRI#
17534,202302098,5,3,1,71.0,2023-01-01,3106#2104#,PHYS#ENER#
17535,202302099,11,2,3,51.0,2023-01-01,2723#2403#,MEDI#IMMU#
17536,202302100,1,1,0,57.0,2023-01-01,3314#1201#,SOCI#ARTS#
17537,202302101,8,2,0,31.0,2023-01-01,3500#,DENT#
17538,202302102,5,1,4,111.0,2023-01-01,1105#1103#1109#,AGRI#AGRI#AGRI#
17539,202302103,8,1,7,85.0,2023-01-01,2614#1712#2608#,MATH#COMP#MATH#
17540,202302104,7,2,4,46.0,2023-01-01,2705#2737#,MEDI#MEDI#
17541,202302105,13,5,2,26.0,2023-01-01,2735#,MEDI#
17542,202302106,7,4,0,65.0,2023-01-01,2746#3504#,MEDI#DENT#
17543,202302107,310,1,221,,2023-01-01,2720#2730#1306#,MEDI#MEDI#BIOC#
17544,202302108,3,1,7,20.0,2023-01-01,2801#2804#,NEUR#NEUR#
17545,202302109,7,1,3,35.0,2023-01-01,2705#,MEDI#
17546,202302110,2,2,0,19.0,2023-01-01,2200#,ENGI#
17547,202302111,8,3,2,64.0,2023-01-01,2103#1909#2102#1907#1906#,ENER#EART#ENER#EART#EART#
17548,202302112,2,2,0,61.0,2023-01-01,3300#,SOCI#
17549,202302113,8,2,0,8.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17550,202302114,2,1,0,19.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17551,202302115,3,3,0,5.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17552,202302116,7,2,0,5.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17553,202302117,2,1,0,9.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17554,202302118,2,1,0,9.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17555,202302119,4,2,1,51.0,2023-01-01,2205#,ENGI#
17556,202302120,3,2,0,53.0,2023-01-01,3304#3202#3201#,SOCI#PSYC#PSYC#
17557,202302121,2,1,0,29.0,2023-01-01,1702#3107#1705#1707#1711#2208#3105#,COMP#PHYS#COMP#COMP#COMP#ENGI#PHYS#
17558,202302122,3,2,0,26.0,2023-01-01,2300#,ENVI#
17559,202302123,2,1,0,96.0,2023-01-01,1100#2200#,AGRI#ENGI#
17560,202302124,2,1,0,82.0,2023-01-01,1100#2200#,AGRI#ENGI#
17561,202302125,4,2,0,18.0,2023-01-01,2100#,ENER#
17562,202302126,6,1,2,106.0,2023-01-01,1712#2611#2200#1706#,COMP#MATH#ENGI#COMP#
17563,202302127,3,2,0,,2023-01-01,2735#,MEDI#
17564,202302128,7,2,1,31.0,2023-01-01,2205#2215#2500#2211#,ENGI#ENGI#MATE#ENGI#
17565,202302129,3,1,0,14.0,2023-01-01,2746#3504#2733#,MEDI#DENT#MEDI#
17566,202302130,10,1,2,9.0,2023-01-01,2705#2737#,MEDI#MEDI#
17567,202302131,4,1,0,19.0,2023-01-01,3504#3500#,DENT#DENT#
17568,202302132,3,1,0,15.0,2023-01-01,1702#1705#1707#1710#1711#,COMP#COMP#COMP#COMP#COMP#
17569,202302133,3,1,2,62.0,2023-01-01,2900#,NURS#
17570,202302134,5,1,1,31.0,2023-01-01,3505#,DENT#
17571,202302135,2,1,0,29.0,2023-01-01,3500#,DENT#
17572,202302136,5,1,0,27.0,2023-01-01,3400#,VETE#
17573,202302137,4,3,0,26.0,2023-01-01,2205#1903#1901#,ENGI#EART#EART#
17574,202302138,1,1,0,34.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17575,202302139,1,1,0,10.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17576,202302140,20,2,12,41.0,2023-01-01,2700#,MEDI#
17577,202302141,2,1,0,99.0,2023-01-01,1900#,EART#
17578,202302142,1,1,0,14.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17579,202302143,6,3,0,42.0,2023-01-01,2719#2736#,MEDI#MEDI#
17580,202302144,1,1,0,5.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17581,202302145,9,4,0,38.0,2023-01-01,1303#1312#1301#,BIOC#BIOC#BIOC#
17582,202302146,4,1,0,33.0,2023-01-01,1206#1213#3322#2309#2308#,ARTS#ARTS#SOCI#ENVI#ENVI#
17583,202302147,5,2,0,22.0,2023-01-01,3611#3004#3003#3002#2707#,HEAL#PHAR#PHAR#PHAR#MEDI#
17584,202302148,3,2,0,21.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17585,202302149,1,1,0,7.0,2023-01-01,1213#1202#3322#1210#,ARTS#ARTS#SOCI#ARTS#
17586,202302150,3,1,1,55.0,2023-01-01,3316#1211#,SOCI#ARTS#
17587,202302151,4,1,0,42.0,2023-01-01,1700#2500#2200#,COMP#MATE#ENGI#
17588,202302152,3,1,1,44.0,2023-01-01,1203#3310#1208#,ARTS#SOCI#ARTS#
17589,202302153,4,1,1,41.0,2023-01-01,2213#3311#2739#1504#,ENGI#SOCI#MEDI#CENG#
17590,202302154,6,1,2,17.0,2023-01-01,3305#3322#,SOCI#SOCI#
17591,202302155,3,1,0,27.0,2023-01-01,3000#2736#2703#,PHAR#MEDI#MEDI#
17592,202302156,3,3,0,95.0,2023-01-01,2503#2211#2210#2505#,MATE#ENGI#ENGI#MATE#
17593,202302157,2,1,0,13.0,2023-01-01,1702#1706#1408#1707#1802#2209#2213#,COMP#COMP#BUSI#COMP#DECI#ENGI#ENGI#
17594,202302158,2,1,0,14.0,2023-01-01,1702#1706#1408#1707#1802#2209#2213#,COMP#COMP#BUSI#COMP#DECI#ENGI#ENGI#
17595,202302159,5,4,2,45.0,2023-01-01,1105#,AGRI#
17596,202302160,6,1,1,63.0,2023-01-01,2403#1313#3004#3002#,IMMU#BIOC#PHAR#PHAR#
17597,202302161,3,3,0,46.0,2023-01-01,2501#,MATE#
17598,202302162,3,1,2,21.0,2023-01-01,1312#1311#,BIOC#BIOC#
17599,202302163,4,3,0,52.0,2023-01-01,1600#1500#3110#,CHEM#CENG#PHYS#
17600,202302164,10,3,7,18.0,2023-01-01,2733#,MEDI#
17601,202302165,9,3,1,29.0,2023-01-01,3004#3400#,PHAR#VETE#
17602,202302166,3,1,1,166.0,2023-01-01,1104#1102#,AGRI#AGRI#
17603,202302167,5,2,0,39.0,2023-01-01,1109#,AGRI#
17604,202302168,64,1,41,46.0,2023-01-01,3207#,PSYC#
17605,202302169,3,1,0,36.0,2023-01-01,3612#,HEAL#
17606,202302170,6,1,1,,2023-01-01,2746#3504#2733#,MEDI#DENT#MEDI#
17607,202302171,8,1,6,60.0,2023-01-01,2738#,MEDI#
17608,202302172,5,2,3,144.0,2023-01-01,1105#1103#,AGRI#AGRI#
17609,202302173,2,1,1,27.0,2023-01-01,2738#,MEDI#
17610,202302174,7,2,9,48.0,2023-01-01,2739#,MEDI#
17611,202302175,6,1,6,46.0,2023-01-01,2723#2403#,MEDI#IMMU#
17612,202302176,2,1,1,17.0,2023-01-01,1103#,AGRI#
17613,202302177,4,1,2,24.0,2023-01-01,3100#,PHYS#
17614,202302178,5,1,3,13.0,2023-01-01,1100#,AGRI#
17615,202302179,3,1,0,61.0,2023-01-01,1700#2500#2200#,COMP#MATE#ENGI#
17616,202302180,1,1,0,65.0,2023-01-01,1200#3300#,ARTS#SOCI#
17617,202302181,6,1,1,33.0,2023-01-01,2746#3504#2733#,MEDI#DENT#MEDI#
17618,202302182,4,1,2,77.0,2023-01-01,3314#1201#3201#,SOCI#ARTS#PSYC#
17619,202302183,4,2,1,32.0,2023-01-01,2707#,MEDI#
17620,202302184,7,1,3,37.0,2023-01-01,1100#,AGRI#
17621,202302185,3,2,0,24.0,2023-01-01,2731#,MEDI#
17622,202302186,1,1,0,23.0,2023-01-01,3315#3301#,SOCI#SOCI#
17623,202302187,2,1,1,26.0,2023-01-01,2706#2906#,MEDI#NURS#
17624,202302188,2,1,0,78.0,2023-01-01,2404#2402#,IMMU#IMMU#
17625,202302189,2,1,0,39.0,2023-01-01,1700#2500#2200#,COMP#MATE#ENGI#
17626,202302190,3,1,1,90.0,2023-01-01,2200#1500#,ENGI#CENG#
17627,202302191,3,3,0,10.0,2023-01-01,1500#,CENG#
17628,202302192,1,1,0,20.0,2023-01-01,1200#3300#,ARTS#SOCI#
17629,202302193,3,1,0,45.0,2023-01-01,1700#2500#2200#,COMP#MATE#ENGI#
17630,202302194,1,1,0,52.0,2023-01-01,1200#3300#,ARTS#SOCI#
17631,202302195,8,6,0,30.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17632,202302196,6,1,2,26.0,2023-01-01,3304#1201#1702#1705#1802#2208#2214#2718#,SOCI#ARTS#COMP#COMP#DECI#ENGI#ENGI#MEDI#
17633,202302197,4,2,0,98.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17634,202302198,2,1,0,30.0,2023-01-01,1802#,DECI#
17635,202302199,3,1,1,47.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17636,202302200,4,2,0,84.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17637,202302201,2,1,0,70.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17638,202302202,3,1,0,46.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17639,202302203,2,1,0,17.0,2023-01-01,3304#1201#1702#1705#1802#2208#2214#2718#,SOCI#ARTS#COMP#COMP#DECI#ENGI#ENGI#MEDI#
17640,202302204,2,2,0,44.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17641,202302205,4,2,0,62.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17642,202302206,4,2,0,46.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17643,202302207,3,1,0,30.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17644,202302208,5,4,2,30.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17645,202302209,2,1,0,13.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17646,202302210,6,1,1,15.0,2023-01-01,3304#1201#1702#1705#1802#2208#2214#2718#,SOCI#ARTS#COMP#COMP#DECI#ENGI#ENGI#MEDI#
17647,202302211,2,1,0,20.0,2023-01-01,2207#1711#1705#,ENGI#COMP#COMP#
17648,202302212,7,2,0,30.0,2023-01-01,3304#1201#1702#1705#1802#2208#2214#2718#,SOCI#ARTS#COMP#COMP#DECI#ENGI#ENGI#MEDI#
17649,202302213,3,3,0,55.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17650,202302214,3,2,0,54.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17651,202302215,6,3,1,35.0,2023-01-01,1105#2303#1101#1911#,AGRI#ENVI#AGRI#EART#
17652,202302216,11,1,8,20.0,2023-01-01,3404#,VETE#
17653,202302217,6,2,1,55.0,2023-01-01,3504#,DENT#
17654,202302218,6,1,1,49.0,2023-01-01,3400#,VETE#
17655,202302219,2,1,1,23.0,2023-01-01,1000#,MULT#
17656,202302220,6,4,1,20.0,2023-01-01,1106#2712#2916#,AGRI#MEDI#NURS#
17657,202302221,3,1,0,13.0,2023-01-01,1707#2102#2208#3105#1702#,COMP#ENER#ENGI#PHYS#COMP#
